epoch,lr,target_pos_x,target_pos_y,total,pulse,silence,contrast,efficiency,pre_pulse,frequency,frequency_loss,target_peak,sidelobe_peak,total_energy,trajectory_length,trajectory_penalty,jerk,jerk_penalty,trajectory_region,trajectory_region_penalty,target_band_power,off_band_power
66,0.001,0.05,0.05,0.3724476099014282,-1.3948323726654053,0.00011293424904579297,0.14883023500442505,0.008952098898589611,0.0017882437678053975,0.20369291305541992,0.0040738582611083984,0.0013948323903605342,0.00218571862205863,1.750634339714452e-07,0.10674899816513062,0.010674900375306606,2.688364588721015e-07,2.6883644199671153e-09,0.027864571660757065,1.393228530883789,0.1340063512325287,0.0005459229578264058
67,0.001,0.05,0.05,0.3578695058822632,-1.4041831493377686,0.00011223615001654252,0.14054249227046967,0.008786975406110287,0.0018037994159385562,0.2072257399559021,0.004144514910876751,0.0014041831018403172,0.002107516396790743,1.7413411512734456e-07,0.10705649852752686,0.010705649852752686,2.7625432608147094e-07,2.7625433052236303e-09,0.027857515960931778,1.3928757905960083,0.1340857744216919,0.0005557205295190215
68,0.001,0.05,0.05,0.3512517213821411,-1.4162497520446777,0.00011184981121914461,0.13687071204185486,0.008612866513431072,0.0018217101460322738,0.2167266309261322,0.004334532655775547,0.0014162497827783227,0.002076831879094243,1.7361499260459823e-07,0.10743092745542526,0.010743092745542526,2.8541052188302274e-07,2.8541051744213064e-09,0.027852289378643036,1.392614483833313,0.13503529131412506,0.0005853149341419339
69,0.001,0.05,0.05,0.35688936710357666,-1.4224861860275269,0.00011247567454120144,0.1425149142742157,0.008579928427934647,0.0018336977809667587,0.22344253957271576,0.004468850791454315,0.0014224861515685916,0.0021363922860473394,1.7446998867853836e-07,0.10709728300571442,0.010709728114306927,2.876141138585808e-07,2.8761411030586714e-09,0.027843642979860306,1.3921821117401123,0.1376485526561737,0.0006151309353299439
70,0.001,0.05,0.05,0.356703519821167,-1.426902413368225,0.00011394584726076573,0.1483132541179657,0.008628839626908302,0.0018435147358104587,0.22235530614852905,0.004447106271982193,0.0014269023668020964,0.002196583664044738,1.7655038675457035e-07,0.10634902864694595,0.010634902864694595,2.8601141366380034e-07,2.8601141455197876e-09,0.027834320440888405,1.3917160034179688,0.14027884602546692,0.0006238350179046392
71,0.001,0.05,0.05,0.3519693613052368,-1.4278106689453125,0.00011454574269009754,0.15076373517513275,0.008661679923534393,0.0018500720616430044,0.21663352847099304,0.004332670476287603,0.0014278106391429901,0.0022215426433831453,1.7744692115684302e-07,0.10509511083364487,0.010509511455893517,2.80896983895218e-07,2.8089697234889854e-09,0.02782493829727173,1.3912469148635864,0.14149416983127594,0.0006130476831458509
72,0.001,0.05,0.05,0.34192442893981934,-1.4242275953292847,0.00011361848009983078,0.14163970947265625,0.008642465807497501,0.0018498024437576532,0.2126654088497162,0.004253308288753033,0.0014242276083678007,0.002128510968759656,1.7617010428239155e-07,0.10378281027078629,0.010378281585872173,2.7481326014822116e-07,2.748132610363996e-09,0.0278172567486763,1.3908628225326538,0.1402493417263031,0.0005965237505733967
73,0.001,0.05,0.05,0.3433547019958496,-1.417885661125183,0.00011315002484479919,0.13820989429950714,0.00868741050362587,0.0018475438700988889,0.2117380052804947,0.004234760068356991,0.0014178856508806348,0.0020910417661070824,1.7552039821566723e-07,0.102054163813591,0.010205416940152645,2.6521883000896196e-07,2.6521882467989144e-09,0.0278087817132473,1.3904390335083008,0.13996508717536926,0.0005927185993641615
74,0.001,0.05,0.05,0.34189605712890625,-1.4149714708328247,0.00011351891589583829,0.13899777829647064,0.008747315965592861,0.0018447914626449347,0.20689696073532104,0.004137939307838678,0.0014149714261293411,0.0020974634680896997,1.7600859791855328e-07,0.10086704790592194,0.010086704976856709,2.574456345882936e-07,2.574456203774389e-09,0.027803611010313034,1.3901805877685547,0.14099688827991486,0.0005834366311319172
75,0.001,0.05,0.05,0.3414236307144165,-1.4174443483352661,0.00011402777454350144,0.14432814717292786,0.0087501872330904,0.0018463436281308532,0.20376206934452057,0.004075241275131702,0.0014174443203955889,0.0021520035807043314,1.766792507851278e-07,0.10011863708496094,0.010011863894760609,2.540618027069286e-07,2.5406179382514438e-09,0.02780110575258732,1.3900552988052368,0.14253205060958862,0.0005808525602333248
76,0.001,0.05,0.05,0.33362066745758057,-1.4234378337860107,0.00011563942825887352,0.14361770451068878,0.0087846415117383,0.001850886968895793,0.2030217945575714,0.00406043604016304,0.0014234378468245268,0.00214789598248899,1.7887067826904968e-07,0.09869074821472168,0.009869075380265713,2.4682725552338525e-07,2.4682724752977947e-09,0.027795974165201187,1.3897987604141235,0.14302659034729004,0.0005807504057884216
77,0.001,0.05,0.05,0.3279362916946411,-1.429381251335144,0.00011551602074177936,0.14303380250930786,0.008698214776813984,0.0018478829879313707,0.20431852340698242,0.004086370579898357,0.0014293811982497573,0.0021450286731123924,1.7858569378859102e-07,0.09707608073949814,0.009707608260214329,2.405297436780529e-07,2.405297294671982e-09,0.02779192104935646,1.3895961046218872,0.1402762234210968,0.0005732207209803164
78,0.001,0.05,0.05,0.32536017894744873,-1.433483600616455,0.00011615417315624654,0.14562998712062836,0.008687952533364296,0.0018377794185653329,0.20366856455802917,0.0040733711794018745,0.0014334835577756166,0.0021730416920036077,1.7939534302513493e-07,0.09511394798755646,0.00951139535754919,2.326044068468036e-07,2.326044024059115e-09,0.027787839993834496,1.3893920183181763,0.13778208196163177,0.0005612376262433827
79,0.001,0.05,0.05,0.3151059150695801,-1.4377634525299072,0.00011707554949680343,0.14494672417640686,0.008695990778505802,0.0018278461648151278,0.19888992607593536,0.003977798391133547,0.001437763450667262,0.002168348990380764,1.8062995366108225e-07,0.09301035106182098,0.009301035664975643,2.2264724464093888e-07,2.2264723398279784e-09,0.027781814336776733,1.3890907764434814,0.13764870166778564,0.0005475388607010245
80,0.001,0.05,0.05,0.324141263961792,-1.4386037588119507,0.00011776240717153996,0.15576063096523285,0.008730518631637096,0.0018126551294699311,0.19852526485919952,0.003970505204051733,0.001438603736460209,0.00227690814062953,1.8155817826936982e-07,0.09097349643707275,0.00909734982997179,2.1067499744731322e-07,2.10674988565529e-09,0.027774015441536903,1.3887007236480713,0.13887567818164825,0.0005514066433534026
81,0.001,0.05,0.05,0.31898200511932373,-1.4414259195327759,0.00011735926091205329,0.15239030122756958,0.008672082796692848,0.0018045256147161126,0.20001249015331268,0.004000249784439802,0.0014414258766919374,0.0022446159273386,1.8104779542227334e-07,0.08897805958986282,0.008897806517779827,2.0172365111648105e-07,2.0172363779380476e-09,0.0277702696621418,1.388513445854187,0.13813979923725128,0.0005525937303900719
82,0.001,0.05,0.05,0.3051426410675049,-1.4477019309997559,0.00011677480506477877,0.13905489444732666,0.008565522730350494,0.0018102703616023064,0.20621001720428467,0.004124200437217951,0.0014477019431069493,0.002114399801939726,1.8037627569356118e-07,0.0870332419872284,0.008703324012458324,1.9516683380516042e-07,1.9516683824605252e-09,0.027767673134803772,1.3883836269378662,0.1367027461528778,0.0005637895665131509
83,0.001,0.05,0.05,0.31128907203674316,-1.452734351158142,0.00011694965360220522,0.14158564805984497,0.00852335523813963,0.0018144852947443724,0.2151329070329666,0.004302658140659332,0.001452734344638884,0.0021422235295176506,1.8073237129101472e-07,0.08616910874843597,0.008616911247372627,1.9289223018859047e-07,1.92892235517661e-09,0.027764663100242615,1.3882331848144531,0.13478319346904755,0.0005799260688945651
84,0.001,0.05,0.05,0.3094618320465088,-1.4560197591781616,0.00011835863551823422,0.14595046639442444,0.008579849265515804,0.001809918787330389,0.21253761649131775,0.0042507522739470005,0.0014560198178514838,0.002187514677643776,1.827502273954451e-07,0.0860571339726448,0.008605713956058025,1.9015763541574415e-07,1.9015762298124628e-09,0.027757592499256134,1.3878796100616455,0.1339331567287445,0.0005693167331628501
85,0.001,0.05,0.05,0.3032015562057495,-1.4592797756195068,0.00011968660692218691,0.15267083048820496,0.008627459406852722,0.0017984366277232766,0.2031392902135849,0.004062785767018795,0.0014592797961086035,0.0022563482634723186,1.8458426609413436e-07,0.08688411116600037,0.008688411675393581,1.8986722238878428e-07,1.8986721084246483e-09,0.027748744934797287,1.3874372243881226,0.13446760177612305,0.0005463131237775087
86,0.001,0.05,0.05,0.2954106330871582,-1.4613431692123413,0.00012060136941727251,0.15124990046024323,0.008659405633807182,0.0017820574576035142,0.19914698600769043,0.003982939757406712,0.001461343141272664,0.002243170514702797,1.8578958815851365e-07,0.08810639381408691,0.008810639381408691,1.9159972453053342e-07,1.915997138723924e-09,0.027739685028791428,1.3869842290878296,0.13548658788204193,0.0005396349588409066
87,0.001,0.05,0.05,0.29269909858703613,-1.462107539176941,0.00011983591684838757,0.14718109369277954,0.008596821688115597,0.0017672163667157292,0.20162926614284515,0.004032585304230452,0.0014621075242757797,0.0022028647363185883,1.8463893525222375e-07,0.08891968429088593,0.008891968987882137,1.9276407670076878e-07,1.9276407137169826e-09,0.02773241326212883,1.3866206407546997,0.1342935413122177,0.0005415502237156034
88,0.001,0.05,0.05,0.2840055227279663,-1.4638781547546387,0.0001182748019346036,0.1404750496149063,0.00847215112298727,0.0017605581087991595,0.2016780972480774,0.004033561795949936,0.0014638782013207674,0.0021366896107792854,1.8240027088722854e-07,0.08963769674301147,0.008963770233094692,1.9429947428761807e-07,1.9429946540583387e-09,0.027728311717510223,1.3864156007766724,0.13116838037967682,0.00052907585632056
89,0.001,0.05,0.05,0.28376877307891846,-1.4631962776184082,0.0001168173475889489,0.13204894959926605,0.00838261004537344,0.001757294638082385,0.20927032828330994,0.004185406491160393,0.0014631962403655052,0.0020520875696092844,1.803051645765663e-07,0.0905725359916687,0.00905725359916687,1.9607102785812458e-07,1.9607102608176774e-09,0.027726635336875916,1.3863317966461182,0.12681840360164642,0.0005307866376824677
90,0.001,0.05,0.05,0.2792167663574219,-1.4631762504577637,0.00011649183579720557,0.12557104229927063,0.008362366817891598,0.001759718987159431,0.21112751960754395,0.004222550429403782,0.001463176216930151,0.001987298484891653,1.7986484124321578e-07,0.09149813652038574,0.009149814024567604,1.9488875580009335e-07,1.948887495828444e-09,0.027726121246814728,1.3863060474395752,0.12484318017959595,0.0005271566333249211
91,0.001,0.05,0.05,0.2797180414199829,-1.4651042222976685,0.00011716388689819723,0.1357593536376953,0.008387033827602863,0.0017643652390688658,0.2032080590724945,0.004064161330461502,0.0014651041710749269,0.0020901456009596586,1.8086890918311838e-07,0.09254725277423859,0.009254725649952888,1.927329549289425e-07,1.9273294071808778e-09,0.027726629748940468,1.3863314390182495,0.12599597871303558,0.0005120680434629321
92,0.001,0.05,0.05,0.2728174924850464,-1.4688447713851929,0.00011810077558038756,0.1435374915599823,0.008404668420553207,0.0017655495321378112,0.19202205538749695,0.0038404411170631647,0.00146884482819587,0.002169797196984291,1.8217161823486094e-07,0.09420949220657349,0.009420949034392834,1.9385066707400256e-07,1.938506688503594e-09,0.027727866545319557,1.3863933086395264,0.12884372472763062,0.0004948168061673641
93,0.001,0.05,0.05,0.27689647674560547,-1.4692643880844116,0.00011899814853677526,0.14427576959133148,0.008452748879790306,0.0017506397562101483,0.19536933302879333,0.003907386679202318,0.0014692643890157342,0.0021773898042738438,1.8331793683046271e-07,0.09676381200551987,0.009676381014287472,1.9773604265083122e-07,1.977360275517981e-09,0.027730342000722885,1.38651704788208,0.13178493082523346,0.0005149347707629204
94,0.001,0.05,0.05,0.27529609203338623,-1.4722131490707397,0.00011875347991008312,0.14106176793575287,0.008399481885135174,0.0017401828663423657,0.19960112869739532,0.003992022480815649,0.0014722131891176105,0.0021467243786901236,1.828912843393482e-07,0.09878723323345184,0.009878723882138729,2.0004193856948405e-07,2.0004193856948405e-09,0.0277341827750206,1.3867090940475464,0.1336987316608429,0.0005337283946573734
95,0.001,0.05,0.05,0.26282215118408203,-1.4775456190109253,0.00011759914923459291,0.1331329345703125,0.008263060823082924,0.0017393521266058087,0.20024992525577545,0.0040049985982477665,0.0014775455929338932,0.0020701021421700716,1.8122057099390076e-07,0.10007178783416748,0.010007179342210293,2.000938650326134e-07,2.000938525981155e-09,0.027737155556678772,1.3868577480316162,0.13364076614379883,0.0005352311418391764
96,0.001,0.05,0.05,0.2648441791534424,-1.4805964231491089,0.00011667647049762309,0.13278011977672577,0.008172251284122467,0.0017412983579561114,0.20568783581256866,0.004113756585866213,0.0014805963728576899,0.002068099332973361,1.7996649148699362e-07,0.10057160258293152,0.010057160630822182,1.9522964578300162e-07,1.952296324603253e-09,0.027737703174352646,1.386885166168213,0.13277865946292877,0.0005462191766127944
97,0.001,0.05,0.05,0.26441121101379395,-1.4830421209335327,0.00011634981638053432,0.13058501482009888,0.0081239715218544,0.0017414074391126633,0.20989635586738586,0.004197927191853523,0.001483042142353952,0.0020473713520914316,1.794921615783096e-07,0.10112987458705902,0.010112987831234932,1.9136271589559328e-07,1.913627034610954e-09,0.027737542986869812,1.386877179145813,0.13284440338611603,0.0005576711846515536
98,0.001,0.05,0.05,0.25592339038848877,-1.4838838577270508,0.00011658675066428259,0.13044874370098114,0.008128734305500984,0.0017372913425788283,0.20240212976932526,0.004048042465001345,0.0014838838251307607,0.002046429319307208,1.798003665953729e-07,0.10158674418926239,0.010158674791455269,1.8697659243116505e-07,1.869765897666298e-09,0.027736304327845573,1.3868151903152466,0.13475722074508667,0.0005455029895529151
99,0.001,0.05,0.05,0.26568901538848877,-1.4813376665115356,0.00011751622514566407,0.14310859143733978,0.008210196159780025,0.0017241619061678648,0.19687877595424652,0.003937575500458479,0.0014813377056270838,0.002171754837036133,1.8098236864716455e-07,0.10239670425653458,0.010239670984447002,1.8328911721710028e-07,1.8328911721710028e-09,0.02773495391011238,1.3867477178573608,0.13653632998466492,0.0005376221961341798
100,0.001,0.05,0.05,0.26830220222473145,-1.4796838760375977,0.00011830836592707783,0.14712359011173248,0.008278275839984417,0.001714517129585147,0.19385331869125366,0.003877066308632493,0.0014796839095652103,0.0022110778372734785,1.8207774132861232e-07,0.1024763435125351,0.01024763472378254,1.7603551327738387e-07,1.7603550839240256e-09,0.027733011171221733,1.386650562286377,0.13668866455554962,0.0005299510667100549
101,0.001,0.05,0.05,0.2630711793899536,-1.483489990234375,0.00011828972492367029,0.14732027053833008,0.008234557695686817,0.0017119775293394923,0.19236770272254944,0.0038473540917038918,0.0014834899920970201,0.0022149477154016495,1.8204485741080134e-07,0.10228849202394485,0.01022884901612997,1.6908774114199332e-07,1.6908773270429833e-09,0.02773159183561802,1.3865796327590942,0.1345769315958023,0.0005177651764824986
102,0.001,0.05,0.05,0.2573542594909668,-1.4911092519760132,0.00011823345994343981,0.14078070223331451,0.008146002888679504,0.0017164184246212244,0.20095449686050415,0.004019089974462986,0.0014911092584952712,0.0021533616818487644,1.819333874664153e-07,0.10213491320610046,0.010213491506874561,1.6269969194127043e-07,1.6269968705628912e-09,0.027730684727430344,1.3865342140197754,0.13291533291339874,0.0005341987707652152
103,0.001,0.05,0.05,0.25315606594085693,-1.4929924011230469,0.00011766191164497286,0.13260005414485931,0.008091057650744915,0.0017157079419121146,0.20698627829551697,0.004139725584536791,0.0014929923927411437,0.0020724968053400517,1.8116089961495163e-07,0.10140993446111679,0.010140993632376194,1.5461964153473673e-07,1.5461963931429068e-09,0.027729932218790054,1.386496663093567,0.13217420876026154,0.0005471649928949773
104,0.001,0.05,0.05,0.2547121047973633,-1.4901078939437866,0.00011744886433007196,0.1379522681236267,0.00811693724244833,0.001716385129839182,0.20047123730182648,0.0040094247087836266,0.001490107853896916,0.002124576596543193,1.8104191212842125e-07,0.09973295032978058,0.009973295032978058,1.443017367819266e-07,1.443017372260158e-09,0.027729447931051254,1.3864723443984985,0.13158921897411346,0.0005275971489027143
105,0.001,0.05,0.05,0.2551388740539551,-1.4871079921722412,0.00011751874990295619,0.13880151510238647,0.008157726377248764,0.0017140497220680118,0.19710129499435425,0.003942025825381279,0.0014871079474687576,0.0021315691992640495,1.8122307210433064e-07,0.0988573282957077,0.009885733015835285,1.3740404369855241e-07,1.3740404369855241e-09,0.027729377150535583,1.3864688873291016,0.13219612836837769,0.0005211206153035164
106,0.001,0.05,0.05,0.24261105060577393,-1.4925254583358765,0.00011794011516030878,0.13158053159713745,0.008120027370750904,0.0017133837100118399,0.19718080759048462,0.003943616058677435,0.0014925254508852959,0.002062068087980151,1.81696336198911e-07,0.09938430786132812,0.009938430972397327,1.347861200429179e-07,1.347861156020258e-09,0.027729704976081848,1.38648521900177,0.13479389250278473,0.0005315754096955061
107,0.001,0.05,0.05,0.2609865665435791,-1.499476432800293,0.00011915135110029951,0.1443723440170288,0.008106219582259655,0.001700073597021401,0.20957116782665253,0.004191423300653696,0.0014994763769209385,0.002193461637943983,1.8307324012312165e-07,0.1008768379688263,0.01008768379688263,1.344733391306363e-07,1.3447333246929816e-09,0.027730125933885574,1.3865063190460205,0.13804471492767334,0.0005786038818769157
